趠,1,0,0,トウ タク チョウ,,0,走部,走 (そうにょう),,,
趡,1,0,0,ユイ ジョ スイ イ ショウ ショ,,0,走部,走 (そうにょう),,,
趢,1,0,0,ロク リョク,,0,走部,走 (そうにょう),,,
趣,1,1,7,シュ,おもむき,15,走部,走 (そうにょう),趣味 趣旨 趣向 趣き 野趣 趣意 意趣 情趣 興趣 郵趣 理趣 風趣 悪趣 趣く 雅趣 旨趣 景趣 画趣 詩趣 妙趣,趣味 趣旨 趣向 悪趣味 野趣 趣意 多趣味 意趣 情趣 無趣味 興趣 郵趣 理趣 風趣 悪趣 雅趣 趣味誌 旨趣 景趣 画趣 詩趣 妙趣,趣味 趣向 趣き 野趣 趣意 意趣 情趣 興趣 郵趣 理趣 風趣 悪趣 趣く 景趣 画趣 詩趣 趣味 趣向 悪趣味 野趣 趣意 多趣味 意趣 情趣 無趣味 興趣 郵趣 理趣 風趣 悪趣 趣味誌 景趣 画趣 詩趣
趤,1,0,0,トウ ドウ,,0,走部,走 (そうにょう),,,
趥,1,0,0,シュウ シュ,,0,走部,走 (そうにょう),,,
趦,1,4,0,シ,たちもとおる,0,走部,走 (そうにょう),,,
趧,1,0,0,ダイ テイ タイ,,0,走部,走 (そうにょう),,,
趨,1,1,11,スウ シュ ショク ソク,おもむく はしる,17,走部,走 (そうにょう),趨勢 帰趨,趨勢 帰趨,趨勢 帰趨 趨勢 帰趨
趩,1,0,0,チョク チキ,,0,走部,走 (そうにょう),,,
趪,1,0,0,コウ オウ,,0,走部,走 (そうにょう),,,
趫,1,0,0,ギョウ チョウ キョウ,すばやい,0,走部,走 (そうにょう),,,
趬,1,0,0,キョウ,,0,走部,走 (そうにょう),,,
趭,1,0,0,ジョウ ショウ ヨウ,,0,走部,走 (そうにょう),,,
趮,1,0,0,ソウ,さわがしい,0,走部,走 (そうにょう),,,
趯,1,3,0,テキ チャク ヤク ヨウ,おどる,0,走部,走 (そうにょう),,,
趰,1,0,0,,,0,走部,走 (そうにょう),,,
趱,1,0,0,,,0,走部,走 (そうにょう),,,
趲,1,0,0,ザン サン ソ,,0,走部,走 (そうにょう),,,
足,1,1,1,ソク,あし た-りる た-る た-す,7,足部,足 (あし),手足 足し 右足 左足 一足 足音 足下 足りる 足す 足る 足あと 足早 足先 足もと 日足 早足 出足 足がかり 足つぼ 足りん 土足 足手 二の足 足かせ 人足 生足 中足 下足 四足 雨足 百足 足ツボ ひと足 足どり 足つき 足かけ 大足 月足 小足 すり足 四つ足 おみ足 バタ足 タコ足 足まわり 足入れ 足上げ 足せる 足とり 足さばき 足ん お足 上げ足 かけ足 つぼ足 たこ足 あげ足 足げ こと足りる 足ふみ あと足 月足らず 下げ足 つけ足し 足ひれ えり足 足ヒレ 水足 足ぶみ 足なが ばた足 カニ足 足ならし 足ゆび うしろ足 足どめ 力足 足休め カギ足 火足,手足 右足 左足 一足 足音 足下 足早 足先 日足 早足 出足 土足 足手 人足 生足 中足 下足 四足 雨足 百足 大足 月足 小足 水足 力足 火足,足し 足りる 足す 足る 足あと 足もと 足がかり 足つぼ 足りん 足かせ 足ツボ ひと足 足どり 足つき 足かけ すり足 おみ足 バタ足 タコ足 足まわり 足せる 足とり 足さばき 足ん お足 かけ足 つぼ足 たこ足 あげ足 足げ こと足りる 足ふみ あと足 つけ足し 足ひれ えり足 足ヒレ 足ぶみ 足なが ばた足 カニ足 足ならし 足ゆび うしろ足 足どめ カギ足
趴,1,0,0,ハツ,,0,足部,𧾷 (あしへん),,,
趵,1,0,0,ヒョウ ハク ホウ サク シャク,,0,足部,𧾷 (あしへん),,,
趶,1,0,0,オ コ ク ウ,,0,足部,𧾷 (あしへん),,,
趷,1,0,0,コツ,,0,足部,𧾷 (あしへん),,,
趸,1,0,0,,,0,足部,𧾷 (あしへん),,,
趹,1,0,0,ケイ ケチ ケツ ケ,おもむく はやい ふむ,0,足部,𧾷 (あしへん),,,
趺,1,2,12,フ,あし,11,足部,𧾷 (あしへん),趺坐,趺坐,趺坐 趺坐
趻,1,0,0,チン シン タン テン,,0,足部,𧾷 (あしへん),,,
趼,1,0,0,ゲン ケン,,0,足部,𧾷 (あしへん),,,
趽,1,0,0,ホウ ビョウ ボウ,,0,足部,𧾷 (あしへん),,,
趾,1,2,12,シ,あし あと もと,11,足部,𧾷 (あしへん),城趾 交趾 母趾 足趾 小趾 趾間,城趾 交趾 母趾 足趾 小趾 趾間,城趾 交趾 母趾 足趾 小趾 趾間 城趾 交趾 母趾 足趾 小趾 趾間
趿,1,0,0,ソウ シュウ,,0,足部,𧾷 (あしへん),,,
跀,1,0,0,ゲツ ゴツ ガツ ハツ,あしきる,0,足部,𧾷 (あしへん),,,
跁,1,0,0,ハ ベ,,0,足部,𧾷 (あしへん),,,
跂,1,2,12,キ ギ シ リ ゲキ ケキ,むつゆび,11,足部,𧾷 (あしへん),,,
跃,1,0,0,,,0,足部,𧾷 (あしへん),,,
跄,1,0,0,,,0,足部,𧾷 (あしへん),,,
跅,1,0,0,シャク タク セキ,,0,足部,𧾷 (あしへん),,,
跆,1,4,0,タイ ダイ,,0,足部,𧾷 (あしへん),,,
跇,1,0,0,エイ テイ セイ ゼイ,,0,足部,𧾷 (あしへん),,,
跈,1,4,0,デン ネン セン ゼン チン テン ジン,,0,足部,𧾷 (あしへん),,,
跉,1,0,0,レイ リョウ,,0,足部,𧾷 (あしへん),,,
跊,1,0,0,バイ マイ,,0,足部,𧾷 (あしへん),,,
跋,1,2,12,ハツ バツ バチ ハイ,ふむ おくがき,12,足部,𧾷 (あしへん),跋扈 跋文 跋渉,跋扈 跋文 跋渉,跋文 跋渉 跋文 跋渉
跌,1,2,12,テツ デチ ドチ トツ,つまずく あやまつ,12,足部,𧾷 (あしへん),蹉跌,蹉跌,
跍,1,0,0,コ ク,,0,足部,𧾷 (あしへん),,,
跎,1,3,0,タ ダ,,0,足部,𧾷 (あしへん),,,
跏,1,2,12,カ ケ,,12,足部,𧾷 (あしへん),半跏,半跏,半跏 半跏
跐,1,0,0,シ サイ,,0,足部,𧾷 (あしへん),,,
跑,1,3,0,ハク バク ビョウ ホウ ホク ボク,あがく はしる,0,足部,𧾷 (あしへん),,,
跒,1,0,0,カ ケ,,0,足部,𧾷 (あしへん),,,
跓,1,0,0,チュ ジュ,,0,足部,𧾷 (あしへん),,,
跔,1,0,0,ク,,0,足部,𧾷 (あしへん),,,
跕,1,0,0,チョウ,,0,足部,𧾷 (あしへん),,,
跖,1,2,12,セキ シャク,あしのうら,12,足部,𧾷 (あしへん),鴨跖草,鴨跖草,鴨跖草 鴨跖草
跗,1,3,0,フ ブ,くびす,0,足部,𧾷 (あしへん),,,
跘,1,0,0,ハン バン ベン,,0,足部,𧾷 (あしへん),,,
跙,1,4,0,ショ ジョ シャ ソ,,0,足部,𧾷 (あしへん),,,
跚,1,2,12,サン,,12,足部,𧾷 (あしへん),,,
跛,1,2,12,ハ ヒ,あしなえ ちんば びっこ,12,足部,𧾷 (あしへん),跛行,跛行,跛行 跛行
跜,1,0,0,ジ ニ,,0,足部,𧾷 (あしへん),,,
距,1,1,7,キョ,,12,足部,𧾷 (あしへん),距離 測距 輪距,距離 長距離 遠距離 飛距離 近距離 距離感 短距離 中距離 測距 等距離 測距儀 輪距,測距 輪距 測距 輪距
跞,1,0,0,,,0,足部,𧾷 (あしへん),,,
跟,1,2,12,コン,くびす,13,足部,𧾷 (あしへん),,,
跠,1,0,0,ジ イ チ,,0,足部,𧾷 (あしへん),,,
